Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
6	5	29	7	[5, 9, 0, 13]	0.030035018920898438
6	10	29	7	[5, 9, 0, 13]	0.02925848960876465
6	15	87	19	[5, 9, 7, 4, 10, 4, 7, 9, 0, 13]	0.030492067337036133
6	20	29	7	[5, 9, 0, 13]	0.0261838436126709
6	25	29	7	[5, 9, 0, 13]	0.027352094650268555
6	1	29	6	[13, 0, 9, 5]	0.022483348846435547
6	5	29	6	[13, 0, 9, 5]	0.022072315216064453
6	10	29	6	[13, 0, 9, 5]	0.02263665199279785
6	15	29	10003	[13, 0, 9, 5]	0.02222442626953125
6	20	29	10003	[13, 0, 9, 5]	0.019969701766967773
6	25	29	10003	[13, 0, 9, 5]	0.018148422241210938
6	1	5	3	[5, 9]	0.0037012100219726562
6	5	5	3	[5, 9]	0.003407716751098633
6	10	5	3	[5, 9]	0.0034868717193603516
6	15	5	3	[5, 9]	0.0033164024353027344
6	20	5	3	[5, 9]	0.0030825138092041016
6	25	5	3	[5, 9]	0.003010272979736328
6	1	46	8	[6, 3, 2, 1, 8]	0.03487873077392578
6	5	46	8	[6, 3, 2, 1, 8]	0.03198504447937012
6	10	72	14	[6, 10, 6, 3, 2, 1, 8]	0.03215217590332031
6	15	46	10	[6, 3, 2, 1, 8]	0.030822277069091797
6	20	66	17	[6, 3, 2, 12, 2, 9, 5, 8]	0.03939390182495117
6	25	54	11	[6, 3, 2, 9, 5, 8]	0.034020185470581055
6	1	29	6	[1, 2, 9, 7]	0.023079633712768555
6	5	29	6	[1, 2, 9, 7]	0.026157379150390625
6	10	29	8	[1, 2, 9, 7]	0.028449535369873047
6	15	29	8	[1, 2, 9, 7]	0.02100849151611328
6	20	63	10011	[1, 8, 5, 8, 5, 9, 7]	0.020664453506469727
6	25	29	10003	[1, 2, 9, 7]	0.019412755966186523
6	1	21	4	[9, 2, 3]	0.02254009246826172
6	5	21	4	[9, 2, 3]	0.023889780044555664
6	10	21	4	[9, 2, 3]	0.02739405632019043
6	15	21	4	[9, 2, 3]	0.025002479553222656
6	20	21	4	[9, 2, 3]	0.023467063903808594
6	25	75	20009	[9, 2, 1, 8, 5, 9, 2, 3]	0.024097442626953125
6	1	27	6	[3, 2, 12, 11]	0.029202699661254883
6	5	27	6	[3, 2, 12, 11]	0.026818513870239258
6	10	27	6	[3, 2, 12, 11]	0.024483203887939453
6	15	27	6	[3, 2, 12, 11]	0.029014110565185547
6	20	27	6	[3, 2, 12, 11]	0.024973154067993164
6	25	27	7	[3, 2, 12, 11]	0.03183150291442871
7	1	31	7	[3, 2, 1, 8]	0.051697492599487305
7	5	31	7	[3, 2, 1, 8]	0.05124616622924805
7	10	31	7	[3, 2, 1, 8]	0.040839433670043945
7	15	31	7	[3, 2, 1, 8]	0.03633618354797363
7	20	31	7	[3, 2, 1, 8]	0.036005258560180664
7	25	31	7	[3, 2, 1, 8]	0.03394508361816406
7	1	25	7	[7, 9, 2, 12]	0.02780294418334961
7	5	25	7	[7, 9, 2, 12]	0.027736663818359375
7	10	25	7	[7, 9, 2, 12]	0.027666807174682617
7	15	25	7	[7, 9, 2, 12]	0.028204917907714844
7	20	25	7	[7, 9, 2, 12]	0.02946925163269043
7	25	25	7	[7, 9, 2, 12]	0.026903152465820312
7	1	18	5	[8, 5, 9]	0.01345372200012207
7	5	18	5	[8, 5, 9]	0.014325380325317383
7	10	18	5	[8, 5, 9]	0.01381373405456543
7	15	18	5	[8, 5, 9]	0.013289451599121094
7	20	18	5	[8, 5, 9]	0.013428449630737305
7	25	18	5	[8, 5, 9]	0.020672321319580078
7	1	36	8	[7, 4, 10, 6]	0.04821443557739258
7	5	36	8	[7, 4, 10, 6]	0.04502725601196289
7	10	36	8	[7, 4, 10, 6]	0.04575228691101074
7	15	36	8	[7, 4, 10, 6]	0.04434084892272949
7	20	36	8	[7, 4, 10, 6]	0.042131662368774414
7	25	36	8	[7, 4, 10, 6]	0.0428469181060791
7	1	52	10	[3, 2, 9, 2, 9, 5]	0.033403635025024414
7	5	26	6	[3, 2, 9, 5]	0.03346109390258789
7	10	26	6	[3, 2, 9, 5]	0.032547712326049805
7	15	26	6	[3, 2, 9, 5]	0.030714035034179688
7	20	26	6	[3, 2, 9, 5]	0.030356168746948242
7	25	26	6	[3, 2, 9, 5]	0.029664039611816406
7	1	29	7	[7, 9, 2, 1]	0.03816843032836914
7	5	29	7	[7, 9, 2, 1]	0.03927350044250488
7	10	29	7	[7, 9, 2, 1]	0.034956932067871094
7	15	29	7	[7, 9, 2, 1]	0.036377906799316406
7	20	29	7	[7, 9, 2, 1]	0.03400254249572754
7	25	29	7	[7, 9, 2, 1]	0.032503604888916016
7	1	25	7	[12, 2, 9, 7]	0.031199932098388672
7	5	25	7	[12, 2, 9, 7]	0.030407428741455078
7	10	25	7	[12, 2, 9, 7]	0.029629945755004883
