Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
5	10	20.0	19	[12, 23, 11, 18, 3, 5, 22, 8, 16, 10]	0.0036056041717529297
5	15	10030.0	10025	[12, 23, 11, 20, 13, 6, 7, 18, 3, 5, 22, 8, 16, 10]	0.00482487678527832
5	20	10018.0	10015	[12, 23, 11, 18, 3, 5, 22, 8, 16, 10]	0.004231929779052734
5	25	10018.0	10015	[12, 23, 11, 18, 3, 5, 22, 8, 16, 10]	0.004906415939331055
5	1	49.0	53	[21, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 18, 7, 6, 13, 20, 0, 5, 3, 4, 1]	0.010560750961303711
5	5	38.0	40	[21, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 17, 2, 15, 12, 19]	0.007957220077514648
5	10	46.0	52	[21, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 17, 2, 15, 2, 17, 9, 18, 7, 6, 13]	0.009305953979492188
5	15	10047.0	10051	[21, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 17, 2, 15, 2, 17, 9, 18, 7, 6, 13]	0.0101776123046875
5	20	10050.0	10052	[21, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 17, 2, 17, 9, 17, 2, 17, 9, 18, 7]	0.008442401885986328
5	25	20046.0	20048	[21, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10, 15, 2, 17, 9, 17, 2, 17, 9, 17, 9, 18, 7, 6, 13]	0.008182764053344727
5	1	36.0	32	[21, 12, 23, 11, 20, 13, 6, 7, 18, 3, 5, 22, 8, 16, 10]	0.0068094730377197266
5	5	22.0	21	[21, 3, 5, 22, 8, 16, 1, 4, 3, 10]	0.0026712417602539062
5	10	21.0	22	[21, 12, 23, 11, 18, 3, 5, 22, 8, 16, 10]	0.006659269332885742
