Num of Nodes	BW	Delay	Num of Hops	Path	Execution Time (seconds)
6	1	12.0	8	[6, 10, 4, 7, 9]	0.00278472900390625
6	5	12.0	8	[6, 10, 4, 7, 9]	0.0021181106567382812
6	10	12.0	8	[6, 10, 4, 7, 9]	0.00168609619140625
6	15	12.0	8	[6, 10, 4, 7, 9]	0.0015969276428222656
6	20	12.0	8	[6, 10, 4, 7, 9]	0.003835916519165039
6	25	12.0	8	[6, 10, 4, 7, 9]	0.0018224716186523438
6	1	18.0	13	[12, 2, 1, 8, 5, 9, 7]	0.0024285316467285156
6	5	18.0	13	[12, 2, 1, 8, 5, 9, 7]	0.0037872791290283203
6	10	15.0	15	[12, 2, 1, 8, 5, 9, 7]	0.0031256675720214844
6	15	12.0	17	[12, 2, 1, 8, 5, 9, 7]	0.002730131149291992
6	20	10010.0	10012	[12, 2, 1, 8, 5, 9, 7]	0.002714872360229492
6	25	30004.0	30004	[12, 2, 1, 8, 5, 9, 7]	0.0021598339080810547
6	1	14.0	8	[1, 2, 9, 7, 4]	0.0020503997802734375
6	5	14.0	8	[1, 2, 9, 7, 4]	0.0017690658569335938
6	10	11.0	10	[1, 2, 9, 7, 4]	0.0017693042755126953
6	15	11.0	10	[1, 2, 9, 7, 4]	0.0021948814392089844
6	20	10009.0	10005	[1, 2, 9, 7, 4]	0.0017085075378417969
6	25	10009.0	10005	[1, 2, 9, 7, 4]	0.0019941329956054688
6	1	39.0	30	[7, 9, 2, 1, 8, 5, 9, 0, 12, 11, 13, 0, 12, 2, 3]	0.004365444183349609
6	5	40.0	30	[7, 9, 2, 1, 8, 5, 9, 0, 12, 11, 13, 11, 12, 0, 9]	0.003496408462524414
6	10	39.0	32	[7, 9, 2, 1, 8, 5, 9, 0, 12, 11, 13, 11, 12, 2, 3]	0.003830432891845703
6	15	10029.0	10029	[7, 9, 2, 1, 8, 5, 9, 0, 12, 11, 13, 11, 0, 9, 5]	0.003819704055786133
6	20	30025.0	30022	[7, 9, 2, 1, 8, 5, 8, 1, 8, 5, 8, 5, 8, 1, 2]	0.0027298927307128906
6	25	30026.0	30023	[7, 9, 2, 1, 8, 5, 8, 5, 9, 0, 12, 11, 13, 11, 0]	0.0043523311614990234
6	1	25.0	18	[9, 7, 4, 10, 6, 3, 2, 1, 8, 5]	0.004656791687011719
6	5	25.0	18	[9, 7, 4, 10, 6, 3, 2, 1, 8, 5]	0.0038840770721435547
6	10	22.0	20	[9, 7, 4, 10, 6, 3, 2, 1, 8, 5]	0.005304813385009766
6	15	22.0	20	[9, 7, 4, 10, 6, 3, 2, 1, 8, 5]	0.004214048385620117
6	20	10020.0	10015	[9, 7, 4, 10, 6, 3, 2, 1, 8, 5]	0.004093170166015625
