Num of Nodes	BW	Num of Hops	Path	Execution Time (seconds)
6	20	30	[21, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6]	0.0077817440032958984
6	25	32	[21, 3, 4, 1, 16, 10, 15, 2, 17, 9, 18, 7, 6]	0.004687786102294922
6	1	29	[16, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7]	0.010442018508911133
6	5	29	[16, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7]	0.005743980407714844
6	10	56	[16, 10, 3, 4, 1, 4, 3, 21, 12, 23, 11, 20, 0, 5, 22, 14, 19, 14, 22, 8, 16, 10, 15, 2, 17]	0.00726771354675293
6	15	30	[16, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7]	0.0095672607421875
6	20	60	[16, 10, 3, 4, 1, 4, 3, 21, 12, 23, 11, 20, 0, 5, 22, 14, 19, 14, 22, 8, 22, 5, 3, 18, 7]	0.008068561553955078
6	25	32	[16, 10, 3, 4, 1, 16, 8, 22, 5, 0, 20, 13, 6, 7]	0.008907556533813477
6	1	26	[11, 23, 12, 21, 3, 4, 1, 16, 10, 15, 2, 17, 9]	0.007987260818481445
6	5	26	[11, 23, 12, 21, 3, 4, 1, 16, 10, 15, 2, 17, 9]	0.0076329708099365234
6	10	28	[11, 23, 12, 21, 3, 4, 1, 16, 10, 15, 2, 17, 9]	0.008705377578735352
6	15	28	[11, 23, 12, 21, 3, 4, 1, 16, 10, 15, 2, 17, 9]	0.008407831192016602
6	20	29	[11, 23, 12, 21, 3, 4, 1, 16, 10, 15, 2, 17, 9]	0.006513118743896484
