Num of Nodes	BW	Num of Hops	Path	Execution Time (seconds)
8	5	2	[13, 0]	0.016243934631347656
8	10	2	[13, 0]	0.01581740379333496
8	15	2	[13, 0]	0.017497777938842773
8	20	2	[13, 0]	0.01517796516418457
8	25	2	[13, 0]	0.014329195022583008
9	1	4	[12, 0, 13]	0.6020903587341309
9	5	4	[12, 0, 13]	0.5108051300048828
9	10	4	[12, 0, 13]	0.48909592628479004
9	15	4	[12, 0, 13]	0.4619772434234619
9	20	4	[12, 0, 13]	0.46703386306762695
9	25	4	[12, 0, 13]	0.4679737091064453
9	1	9	[13, 0, 12, 2, 3]	0.5917990207672119
9	5	9	[13, 0, 12, 2, 3]	0.5993711948394775
9	10	9	[13, 0, 12, 2, 3]	0.6681959629058838
9	15	9	[13, 0, 12, 2, 3]	0.6696434020996094
9	20	11	[13, 0, 12, 2, 3]	0.6143624782562256
9	25	22	[13, 0, 12, 2, 9, 7, 4, 10, 6, 3]	0.5825650691986084
9	1	6	[0, 12, 2, 1]	0.8379666805267334
9	5	6	[0, 12, 2, 1]	0.616248607635498
9	10	6	[0, 12, 2, 1]	0.6254827976226807
9	15	6	[0, 12, 2, 1]	0.599921464920044
9	20	7	[0, 12, 2, 1]	0.5696048736572266
9	25	7	[0, 12, 2, 1]	0.5439612865447998
9	1	7	[6, 3, 2, 12]	0.39000535011291504
9	5	7	[6, 3, 2, 12]	0.38742566108703613
9	10	7	[6, 3, 2, 12]	0.32898616790771484
9	15	7	[6, 3, 2, 12]	0.3660306930541992
9	20	7	[6, 3, 2, 12]	0.3234226703643799
9	25	7	[6, 3, 2, 12]	0.43012022972106934
9	1	4	[9, 7, 4]	0.4231302738189697
9	5	4	[9, 7, 4]	0.46744585037231445
9	10	4	[9, 7, 4]	0.49222898483276367
9	15	4	[9, 7, 4]	0.4155406951904297
9	20	4	[9, 7, 4]	0.37337279319763184
9	25	4	[9, 7, 4]	0.3762211799621582
9	1	12	[13, 0, 9, 7, 4, 10]	1.0341339111328125
9	5	18	[13, 0, 11, 0, 9, 2, 3, 6, 10]	1.0482120513916016
9	10	17	[13, 0, 9, 7, 4, 7, 4, 10]	1.0153350830078125
9	15	17	[13, 0, 11, 12, 2, 3, 6, 10]	0.9404845237731934
9	20	13	[13, 0, 9, 7, 4, 10]	0.9526126384735107
9	25	18	[13, 11, 0, 12, 2, 3, 6, 10]	0.9494507312774658
9	1	3	[4, 10]	0.27454471588134766
9	5	3	[4, 10]	0.2529754638671875
9	10	61	[4, 7, 9, 5, 9, 0, 11, 13, 11, 0, 12, 0, 13, 0, 11, 12, 2, 3, 2, 12, 2, 1, 8, 1, 2, 3, 6, 10]	0.30223679542541504
9	15	3	[4, 10]	0.24997687339782715
9	20	3	[4, 10]	0.2442760467529297
9	25	3	[4, 10]	0.2393505573272705
9	1	4	[0, 9, 7]	0.44646215438842773
9	5	4	[0, 9, 7]	0.5000350475311279
9	10	4	[0, 9, 7]	0.4110898971557617
9	15	4	[0, 9, 7]	0.4035964012145996
9	20	5	[0, 9, 7]	0.44937968254089355
9	25	10	[0, 9, 0, 9, 7]	0.39690566062927246
9	1	16	[11, 0, 12, 11, 0, 12, 2, 3, 6]	0.9328794479370117
9	5	10	[11, 0, 12, 2, 3, 6]	0.8881094455718994
9	10	15	[11, 0, 13, 0, 12, 2, 3, 6]	0.8925414085388184
9	15	10	[11, 0, 12, 2, 3, 6]	0.8106567859649658
9	20	18	[11, 0, 12, 11, 12, 2, 3, 6]	0.8880817890167236
9	25	16	[11, 13, 11, 12, 2, 3, 6]	0.735271692276001
9	1	2	[5, 8]	0.298412561416626
9	5	2	[5, 8]	0.2705681324005127
9	10	2	[5, 8]	0.30730342864990234
9	15	2	[5, 8]	0.27438783645629883
9	20	2	[5, 8]	0.2808573246002197
9	25	3	[5, 8]	0.30722904205322266
9	1	7	[6, 10, 4, 7]	0.5511105060577393
9	5	11	[6, 10, 6, 10, 4, 7]	0.4793076515197754
9	10	7	[6, 10, 4, 7]	0.4958314895629883
9	15	7	[6, 10, 4, 7]	0.44133949279785156
9	20	7	[6, 10, 4, 7]	0.46061062812805176
9	25	8	[6, 10, 4, 7]	0.542560338973999
9	1	4	[2, 9, 5]	0.592803955078125
9	5	4	[2, 9, 5]	0.5284609794616699
9	10	4	[2, 9, 5]	0.40601563453674316
9	15	4	[2, 9, 5]	0.4123375415802002
9	20	8	[2, 9, 2, 9, 5]	0.5779821872711182
9	25	4	[2, 9, 5]	0.5307900905609131
9	1	7	[8, 1, 2, 12]	0.5089895725250244
9	5	7	[8, 1, 2, 12]	0.478151798248291
9	10	7	[8, 1, 2, 12]	0.4545867443084717
9	15	9	[8, 1, 2, 12]	0.455920934677124
9	20	13	[8, 5, 8, 1, 2, 12]	0.412900447845459
9	25	10	[8, 5, 9, 2, 12]	0.37969088554382324
9	1	8	[1, 2, 3, 6, 10]	0.9002659320831299
9	5	8	[1, 2, 3, 6, 10]	1.0208749771118164
9	10	13	[1, 8, 5, 9, 7, 4, 10]	0.9767918586730957
9	15	34	[1, 2, 1, 2, 12, 0, 11, 0, 11, 0, 9, 7, 4, 10]	0.8717782497406006
9	20	11	[1, 2, 3, 6, 10]	0.8928310871124268
9	25	11	[1, 2, 3, 6, 10]	0.8144018650054932
9	1	6	[5, 9, 2, 3]	0.5230205059051514
9	5	6	[5, 9, 2, 3]	0.5001599788665771
9	10	6	[5, 9, 2, 3]	0.5037274360656738
9	15	6	[5, 9, 2, 3]	0.4542722702026367
9	20	13	[5, 9, 2, 1, 2, 3]	0.4766387939453125
9	25	8	[5, 9, 2, 3]	0.5078742504119873
9	1	7	[4, 7, 9, 2]	0.3267350196838379
9	5	7	[4, 7, 9, 2]	0.3177042007446289
9	10	7	[4, 7, 9, 2]	0.3166193962097168
9	15	7	[4, 7, 9, 2]	0.3212878704071045
9	20	12	[4, 7, 4, 7, 9, 2]	0.3405749797821045
9	25	12	[4, 7, 9, 5, 9, 2]	0.35318636894226074
9	1	6	[8, 1, 2, 3]	0.49570560455322266
9	5	6	[8, 1, 2, 3]	0.46999359130859375
9	10	6	[8, 1, 2, 3]	0.45410847663879395
9	15	8	[8, 1, 2, 3]	0.485612154006958
9	20	9	[8, 1, 2, 3]	0.5604820251464844
9	25	9	[8, 1, 2, 3]	0.4547560214996338
9	1	2	[11, 0]	0.06678891181945801
9	5	7	[11, 13, 11, 0]	0.08484888076782227
9	10	2	[11, 0]	0.07438492774963379
9	15	2	[11, 0]	0.08130073547363281
9	20	3	[11, 0]	0.08281993865966797
9	25	3	[11, 0]	0.08356904983520508
9	1	9	[6, 3, 2, 12, 0]	0.5150604248046875
9	5	9	[6, 3, 2, 12, 0]	0.5112423896789551
9	10	15	[6, 3, 6, 10, 4, 7, 9, 0]	0.437075138092041
9	15	21	[6, 3, 2, 1, 8, 1, 2, 12, 0]	0.41118693351745605
9	20	9	[6, 3, 2, 12, 0]	0.40984272956848145
9	25	9	[6, 3, 2, 12, 0]	0.4364783763885498
9	1	2	[8, 5]	0.16585540771484375
9	5	2	[8, 5]	0.15502285957336426
9	10	2	[8, 5]	0.15530180931091309
9	15	2	[8, 5]	0.14636564254760742
9	20	2	[8, 5]	0.1525256633758545
9	25	2	[8, 5]	0.12439346313476562
10	1	10	[10, 4, 7, 9, 0]	2.187101364135742
10	5	10	[10, 4, 7, 9, 0]	2.182204484939575
10	10	14	[10, 4, 7, 9, 5, 9, 0]	2.0193734169006348
10	15	10	[10, 4, 7, 9, 0]	1.997972011566162
10	20	12	[10, 6, 3, 2, 12, 0]	2.0613303184509277
10	25	13	[10, 6, 3, 2, 12, 0]	2.0938310623168945
10	1	8	[6, 3, 2, 12, 11]	2.633331775665283
10	5	8	[6, 3, 2, 12, 11]	2.453479528427124
10	10	9	[6, 3, 2, 12, 11]	2.4855945110321045
10	15	9	[6, 3, 2, 12, 11]	2.4270083904266357
10	20	9	[6, 3, 2, 12, 11]	2.004077196121216
10	25	10	[6, 3, 2, 12, 11]	2.0291624069213867
10	1	10	[10, 4, 7, 9, 5]	2.085554599761963
10	5	10	[10, 4, 7, 9, 5]	1.961472988128662
10	10	10	[10, 4, 7, 9, 5]	2.3406271934509277
10	15	10	[10, 4, 7, 9, 5]	2.1684200763702393
10	20	11	[10, 6, 3, 2, 9, 5]	2.2594852447509766
10	25	11	[10, 6, 3, 2, 9, 5]	2.2999556064605713
10	1	4	[6, 3, 2]	0.9828383922576904
10	5	4	[6, 3, 2]	1.015449047088623
10	10	4	[6, 3, 2]	0.9259014129638672
10	15	4	[6, 3, 2]	0.931290864944458
10	20	4	[6, 3, 2]	0.6529355049133301
10	25	4	[6, 3, 2]	0.691356897354126
10	1	15	[8, 5, 9, 5, 9, 7, 4, 10]	4.109999656677246
10	5	11	[8, 5, 9, 7, 4, 10]	3.8977904319763184
10	10	12	[8, 5, 9, 7, 4, 10]	4.098599672317505
10	15	12	[8, 5, 9, 7, 4, 10]	3.6780660152435303
10	20	10672	[8, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 7, 9, 0, 11, 0, 13, 0, 11, 0, 11, 0, 11, 0, 11, 0, 11, 13, 11, 0, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 8, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 8, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 8, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 8, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 8, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 8, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 0, 11, 12, 2, 3, 6, 10]	14.646961212158203
10	25	237	[8, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 8, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 5, 9, 2, 3, 6, 10]	17.149082899093628
10	1	6	[3, 2, 9, 7]	2.220022678375244
10	5	6	[3, 2, 9, 7]	2.1180436611175537
10	10	7	[3, 2, 9, 7]	2.050130605697632
