PreviousAS	CurrentAS	NextAS	Bandwidth	Delay	Hop	Full Path
2	9	7	63.0	1.0	4	[009000, 009001, 009005, 009002]
2	9	7	6.0	1.0	6	[009000, 009001, 009005, 009003, 009004, 009002]
2	9	7	6.0	1.0	7	[009000, 009001, 009005, 009003, 009004, 009006, 009002]
2	9	7	8.0	1.0	6	[009000, 009001, 009005, 009003, 009006, 009002]
2	9	7	8.0	1.0	7	[009000, 009001, 009005, 009003, 009006, 009004, 009002]
2	9	7	6.0	2.0	6	[009000, 009003, 009004, 009001, 009005, 009002]
2	9	7	6.0	2.0	4	[009000, 009003, 009004, 009002]
2	9	7	6.0	1.0	5	[009000, 009003, 009004, 009006, 009002]
2	9	7	8.0	2.0	6	[009000, 009003, 009005, 009001, 009004, 009002]
2	9	7	8.0	1.0	7	[009000, 009003, 009005, 009001, 009004, 009006, 009002]
2	9	7	8.0	2.0	4	[009000, 009003, 009005, 009002]
2	9	7	18.0	1.0	4	[009000, 009003, 009006, 009002]
2	9	7	63.0	2.0	7	[009000, 009003, 009006, 009004, 009001, 009005, 009002]
2	9	7	35.0	2.0	5	[009000, 009003, 009006, 009004, 009002]
2	9	7	41.0	2.0	5	[009000, 009004, 009001, 009005, 009002]
2	9	7	8.0	1.0	7	[009000, 009004, 009001, 009005, 009003, 009006, 009002]
2	9	7	35.0	2.0	3	[009000, 009004, 009002]
2	9	7	6.0	2.0	5	[009000, 009004, 009003, 009005, 009002]
2	9	7	6.0	1.0	5	[009000, 009004, 009003, 009006, 009002]
2	9	7	18.0	1.0	4	[009000, 009004, 009006, 009002]
2	9	7	8.0	2.0	6	[009000, 009004, 009006, 009003, 009005, 009002]
2	9	7	35.0	2.0	5	[009000, 009005, 009001, 009004, 009002]
2	9	7	6.0	1.0	7	[009000, 009005, 009001, 009004, 009003, 009006, 009002]
2	9	7	18.0	1.0	6	[009000, 009005, 009001, 009004, 009006, 009002]
2	9	7	77.0	2.0	3	[009000, 009005, 009002]
2	9	7	6.0	2.0	5	[009000, 009005, 009003, 009004, 009002]
2	9	7	6.0	1.0	6	[009000, 009005, 009003, 009004, 009006, 009002]
2	9	7	8.0	1.0	5	[009000, 009005, 009003, 009006, 009002]
2	9	7	8.0	2.0	6	[009000, 009005, 009003, 009006, 009004, 009002]
5	9	7	6.0	1.0	5	[009001, 009000, 009003, 009004, 009002]
5	9	7	6.0	1.0	6	[009001, 009000, 009003, 009004, 009006, 009002]
5	9	7	8.0	1.0	5	[009001, 009000, 009003, 009005, 009002]
5	9	7	18.0	1.0	5	[009001, 009000, 009003, 009006, 009002]
5	9	7	35.0	1.0	6	[009001, 009000, 009003, 009006, 009004, 009002]
5	9	7	35.0	1.0	4	[009001, 009000, 009004, 009002]
5	9	7	6.0	1.0	6	[009001, 009000, 009004, 009003, 009005, 009002]
5	9	7	6.0	1.0	6	[009001, 009000, 009004, 009003, 009006, 009002]
5	9	7	18.0	1.0	5	[009001, 009000, 009004, 009006, 009002]
5	9	7	8.0	1.0	7	[009001, 009000, 009004, 009006, 009003, 009005, 009002]
5	9	7	67.0	1.0	4	[009001, 009000, 009005, 009002]
5	9	7	6.0	1.0	6	[009001, 009000, 009005, 009003, 009004, 009002]
5	9	7	6.0	1.0	7	[009001, 009000, 009005, 009003, 009004, 009006, 009002]
5	9	7	8.0	1.0	6	[009001, 009000, 009005, 009003, 009006, 009002]
5	9	7	8.0	1.0	7	[009001, 009000, 009005, 009003, 009006, 009004, 009002]
5	9	7	8.0	2.0	6	[009001, 009004, 009000, 009003, 009005, 009002]
5	9	7	18.0	1.0	6	[009001, 009004, 009000, 009003, 009006, 009002]
5	9	7	41.0	2.0	5	[009001, 009004, 009000, 009005, 009002]
5	9	7	8.0	1.0	7	[009001, 009004, 009000, 009005, 009003, 009006, 009002]
5	9	7	35.0	2.0	3	[009001, 009004, 009002]
5	9	7	6.0	2.0	6	[009001, 009004, 009003, 009000, 009005, 009002]
5	9	7	6.0	2.0	5	[009001, 009004, 009003, 009005, 009002]
5	9	7	6.0	1.0	5	[009001, 009004, 009003, 009006, 009002]
5	9	7	18.0	1.0	4	[009001, 009004, 009006, 009002]
5	9	7	63.0	2.0	7	[009001, 009004, 009006, 009003, 009000, 009005, 009002]
5	9	7	8.0	2.0	6	[009001, 009004, 009006, 009003, 009005, 009002]
5	9	7	6.0	2.0	6	[009001, 009005, 009000, 009003, 009004, 009002]
5	9	7	6.0	1.0	7	[009001, 009005, 009000, 009003, 009004, 009006, 009002]
5	9	7	18.0	1.0	6	[009001, 009005, 009000, 009003, 009006, 009002]
5	9	7	35.0	2.0	7	[009001, 009005, 009000, 009003, 009006, 009004, 009002]
5	9	7	35.0	2.0	5	[009001, 009005, 009000, 009004, 009002]
5	9	7	6.0	1.0	7	[009001, 009005, 009000, 009004, 009003, 009006, 009002]
5	9	7	18.0	1.0	6	[009001, 009005, 009000, 009004, 009006, 009002]
5	9	7	63.0	2.0	3	[009001, 009005, 009002]
5	9	7	8.0	2.0	6	[009001, 009005, 009003, 009000, 009004, 009002]
5	9	7	8.0	1.0	7	[009001, 009005, 009003, 009000, 009004, 009006, 009002]
5	9	7	6.0	2.0	5	[009001, 009005, 009003, 009004, 009002]
5	9	7	6.0	1.0	6	[009001, 009005, 009003, 009004, 009006, 009002]
5	9	7	8.0	1.0	5	[009001, 009005, 009003, 009006, 009002]
5	9	7	8.0	2.0	6	[009001, 009005, 009003, 009006, 009004, 009002]
4	10	6	10.0	4.0	3	[010001, 010000, 010002]
4	10	6	10.0	1.0	4	[010001, 010000, 010003, 010002]
4	10	6	7.0	1.0	5	[010001, 010000, 010003, 010006, 010002]
4	10	6	7.0	1.0	6	[010001, 010000, 010003, 010006, 010005, 010002]
4	10	6	10.0	2.0	4	[010001, 010000, 010004, 010002]
4	10	6	10.0	1.0	4	[010001, 010000, 010006, 010002]
4	10	6	7.0	1.0	5	[010001, 010000, 010006, 010003, 010002]
4	10	6	10.0	4.0	5	[010001, 010000, 010006, 010005, 010002]
4	10	6	45.0	2.0	2	[010001, 010002]
4	10	6	35.0	2.0	4	[010001, 010006, 010000, 010002]
4	10	6	10.0	1.0	5	[010001, 010006, 010000, 010003, 010002]
4	10	6	35.0	2.0	5	[010001, 010006, 010000, 010004, 010002]
4	10	6	53.0	1.0	3	[010001, 010006, 010002]
4	10	6	7.0	1.0	5	[010001, 010006, 010003, 010000, 010002]
4	10	6	7.0	1.0	6	[010001, 010006, 010003, 010000, 010004, 010002]
4	10	6	7.0	1.0	4	[010001, 010006, 010003, 010002]
4	10	6	59.0	2.0	4	[010001, 010006, 010005, 010002]
0	11	12	7.0	2.0	5	[011000, 011002, 011003, 011001, 011004]
0	11	12	6.0	2.0	4	[011000, 011002, 011003, 011004]
0	11	12	26.0	2.0	3	[011000, 011002, 011004]
0	11	12	22.0	1.0	6	[011000, 011002, 011005, 011003, 011001, 011004]
0	11	12	6.0	1.0	5	[011000, 011002, 011005, 011003, 011004]
0	11	12	21.0	2.0	7	[011000, 011002, 011005, 011006, 011003, 011001, 011004]
0	11	12	6.0	2.0	6	[011000, 011002, 011005, 011006, 011003, 011004]
0	11	12	23.0	1.0	6	[011000, 011002, 011006, 011003, 011001, 011004]
0	11	12	6.0	1.0	5	[011000, 011002, 011006, 011003, 011004]
0	11	12	21.0	1.0	7	[011000, 011002, 011006, 011005, 011003, 011001, 011004]
0	11	12	6.0	1.0	6	[011000, 011002, 011006, 011005, 011003, 011004]
0	11	12	52.0	2.0	4	[011000, 011003, 011001, 011004]
0	11	12	7.0	2.0	4	[011000, 011003, 011002, 011004]
0	11	12	6.0	2.0	3	[011000, 011003, 011004]
0	11	12	22.0	1.0	5	[011000, 011003, 011005, 011002, 011004]
0	11	12	21.0	1.0	6	[011000, 011003, 011005, 011006, 011002, 011004]
0	11	12	23.0	1.0	5	[011000, 011003, 011006, 011002, 011004]
0	11	12	21.0	2.0	6	[011000, 011003, 011006, 011005, 011002, 011004]
0	11	12	35.0	5.0	2	[011000, 011004]
0	11	12	7.0	2.0	6	[011000, 011005, 011002, 011003, 011001, 011004]
0	11	12	6.0	2.0	5	[011000, 011005, 011002, 011003, 011004]
0	11	12	20.0	2.0	4	[011000, 011005, 011002, 011004]
0	11	12	20.0	1.0	7	[011000, 011005, 011002, 011006, 011003, 011001, 011004]
0	11	12	6.0	1.0	6	[011000, 011005, 011002, 011006, 011003, 011004]
0	11	12	20.0	1.0	5	[011000, 011005, 011003, 011001, 011004]
0	11	12	7.0	1.0	5	[011000, 011005, 011003, 011002, 011004]
0	11	12	6.0	1.0	4	[011000, 011005, 011003, 011004]
0	11	12	20.0	1.0	6	[011000, 011005, 011003, 011006, 011002, 011004]
0	11	12	7.0	1.0	7	[011000, 011005, 011006, 011002, 011003, 011001, 011004]
0	11	12	6.0	1.0	6	[011000, 011005, 011006, 011002, 011003, 011004]
0	11	12	20.0	1.0	5	[011000, 011005, 011006, 011002, 011004]
0	11	12	20.0	2.0	6	[011000, 011005, 011006, 011003, 011001, 011004]
0	11	12	7.0	2.0	6	[011000, 011005, 011006, 011003, 011002, 011004]
0	11	12	6.0	2.0	5	[011000, 011005, 011006, 011003, 011004]
0	11	12	7.0	1.0	6	[011000, 011006, 011002, 011003, 011001, 011004]
0	11	12	6.0	1.0	5	[011000, 011006, 011002, 011003, 011004]
0	11	12	26.0	1.0	4	[011000, 011006, 011002, 011004]
0	11	12	22.0	1.0	7	[011000, 011006, 011002, 011005, 011003, 011001, 011004]
0	11	12	6.0	1.0	6	[011000, 011006, 011002, 011005, 011003, 011004]
0	11	12	23.0	2.0	5	[011000, 011006, 011003, 011001, 011004]
0	11	12	7.0	2.0	5	[011000, 011006, 011003, 011002, 011004]
0	11	12	6.0	2.0	4	[011000, 011006, 011003, 011004]
0	11	12	22.0	1.0	6	[011000, 011006, 011003, 011005, 011002, 011004]
0	11	12	7.0	2.0	7	[011000, 011006, 011005, 011002, 011003, 011001, 011004]
0	11	12	6.0	2.0	6	[011000, 011006, 011005, 011002, 011003, 011004]
0	11	12	21.0	2.0	5	[011000, 011006, 011005, 011002, 011004]
0	11	12	21.0	1.0	6	[011000, 011006, 011005, 011003, 011001, 011004]
0	11	12	7.0	1.0	6	[011000, 011006, 011005, 011003, 011002, 011004]
0	11	12	6.0	1.0	5	[011000, 011006, 011005, 011003, 011004]
0	11	13	7.0	1.0	5	[011000, 011002, 011003, 011005, 011006]
0	11	13	7.0	4.0	4	[011000, 011002, 011003, 011006]
0	11	13	21.0	1.0	7	[011000, 011002, 011004, 011001, 011003, 011005, 011006]
0	11	13	23.0	2.0	6	[011000, 011002, 011004, 011001, 011003, 011006]
0	11	13	6.0	1.0	6	[011000, 011002, 011004, 011003, 011005, 011006]
0	11	13	6.0	2.0	5	[011000, 011002, 011004, 011003, 011006]
0	11	13	22.0	1.0	5	[011000, 011002, 011005, 011003, 011006]
0	11	13	21.0	5.0	4	[011000, 011002, 011005, 011006]
0	11	13	38.0	1.0	3	[011000, 011002, 011006]
0	11	13	21.0	2.0	7	[011000, 011003, 011001, 011004, 011002, 011005, 011006]
0	11	13	26.0	1.0	6	[011000, 011003, 011001, 011004, 011002, 011006]
0	11	13	7.0	4.0	5	[011000, 011003, 011002, 011005, 011006]
0	11	13	7.0	1.0	4	[011000, 011003, 011002, 011006]
0	11	13	6.0	2.0	6	[011000, 011003, 011004, 011002, 011005, 011006]
0	11	13	6.0	1.0	5	[011000, 011003, 011004, 011002, 011006]
0	11	13	22.0	1.0	5	[011000, 011003, 011005, 011002, 011006]
0	11	13	21.0	1.0	4	[011000, 011003, 011005, 011006]
0	11	13	23.0	4.0	3	[011000, 011003, 011006]
0	11	13	7.0	2.0	7	[011000, 011004, 011001, 011003, 011002, 011005, 011006]
0	11	13	7.0	1.0	6	[011000, 011004, 011001, 011003, 011002, 011006]
0	11	13	22.0	1.0	7	[011000, 011004, 011001, 011003, 011005, 011002, 011006]
0	11	13	21.0	1.0	6	[011000, 011004, 011001, 011003, 011005, 011006]
0	11	13	23.0	2.0	5	[011000, 011004, 011001, 011003, 011006]
0	11	13	7.0	1.0	6	[011000, 011004, 011002, 011003, 011005, 011006]
0	11	13	7.0	2.0	5	[011000, 011004, 011002, 011003, 011006]
0	11	13	22.0	1.0	6	[011000, 011004, 011002, 011005, 011003, 011006]
0	11	13	21.0	2.0	5	[011000, 011004, 011002, 011005, 011006]
0	11	13	26.0	1.0	4	[011000, 011004, 011002, 011006]
0	11	13	6.0	2.0	6	[011000, 011004, 011003, 011002, 011005, 011006]
0	11	13	6.0	1.0	5	[011000, 011004, 011003, 011002, 011006]
0	11	13	6.0	1.0	6	[011000, 011004, 011003, 011005, 011002, 011006]
0	11	13	6.0	1.0	5	[011000, 011004, 011003, 011005, 011006]
0	11	13	6.0	2.0	4	[011000, 011004, 011003, 011006]
0	11	13	7.0	3.0	5	[011000, 011005, 011002, 011003, 011006]
0	11	13	20.0	2.0	7	[011000, 011005, 011002, 011004, 011001, 011003, 011006]
0	11	13	6.0	2.0	6	[011000, 011005, 011002, 011004, 011003, 011006]
0	11	13	20.0	1.0	4	[011000, 011005, 011002, 011006]
0	11	13	20.0	1.0	7	[011000, 011005, 011003, 011001, 011004, 011002, 011006]
0	11	13	7.0	1.0	5	[011000, 011005, 011003, 011002, 011006]
0	11	13	6.0	1.0	6	[011000, 011005, 011003, 011004, 011002, 011006]
0	11	13	20.0	1.0	4	[011000, 011005, 011003, 011006]
0	11	13	20.0	3.0	3	[011000, 011005, 011006]
0	11	13	36.0	2.0	2	[011000, 011006]
12	11	13	7.0	1.0	6	[011004, 011000, 011002, 011003, 011005, 011006]
12	11	13	7.0	4.0	5	[011004, 011000, 011002, 011003, 011006]
12	11	13	22.0	1.0	6	[011004, 011000, 011002, 011005, 011003, 011006]
12	11	13	21.0	5.0	5	[011004, 011000, 011002, 011005, 011006]
12	11	13	35.0	1.0	4	[011004, 011000, 011002, 011006]
12	11	13	7.0	4.0	6	[011004, 011000, 011003, 011002, 011005, 011006]
12	11	13	7.0	1.0	5	[011004, 011000, 011003, 011002, 011006]
12	11	13	22.0	1.0	6	[011004, 011000, 011003, 011005, 011002, 011006]
12	11	13	21.0	1.0	5	[011004, 011000, 011003, 011005, 011006]
12	11	13	23.0	4.0	4	[011004, 011000, 011003, 011006]
12	11	13	7.0	3.0	6	[011004, 011000, 011005, 011002, 011003, 011006]
12	11	13	20.0	1.0	5	[011004, 011000, 011005, 011002, 011006]
12	11	13	7.0	1.0	6	[011004, 011000, 011005, 011003, 011002, 011006]
12	11	13	20.0	1.0	5	[011004, 011000, 011005, 011003, 011006]
12	11	13	20.0	3.0	4	[011004, 011000, 011005, 011006]
12	11	13	35.0	2.0	3	[011004, 011000, 011006]
12	11	13	21.0	2.0	7	[011004, 011001, 011003, 011000, 011002, 011005, 011006]
12	11	13	38.0	1.0	6	[011004, 011001, 011003, 011000, 011002, 011006]
12	11	13	20.0	1.0	7	[011004, 011001, 011003, 011000, 011005, 011002, 011006]
12	11	13	20.0	2.0	6	[011004, 011001, 011003, 011000, 011005, 011006]
12	11	13	36.0	2.0	5	[011004, 011001, 011003, 011000, 011006]
12	11	13	7.0	2.0	7	[011004, 011001, 011003, 011002, 011000, 011005, 011006]
12	11	13	7.0	2.0	6	[011004, 011001, 011003, 011002, 011000, 011006]
12	11	13	7.0	2.0	7	[011004, 011001, 011003, 011002, 011005, 011000, 011006]
12	11	13	7.0	2.0	6	[011004, 011001, 011003, 011002, 011005, 011006]
12	11	13	7.0	1.0	5	[011004, 011001, 011003, 011002, 011006]
12	11	13	20.0	1.0	7	[011004, 011001, 011003, 011005, 011000, 011002, 011006]
12	11	13	20.0	1.0	6	[011004, 011001, 011003, 011005, 011000, 011006]
12	11	13	22.0	1.0	7	[011004, 011001, 011003, 011005, 011002, 011000, 011006]
12	11	13	22.0	1.0	6	[011004, 011001, 011003, 011005, 011002, 011006]
12	11	13	21.0	1.0	5	[011004, 011001, 011003, 011005, 011006]
12	11	13	23.0	2.0	4	[011004, 011001, 011003, 011006]
12	11	13	21.0	1.0	6	[011004, 011002, 011000, 011003, 011005, 011006]
12	11	13	23.0	2.0	5	[011004, 011002, 011000, 011003, 011006]
12	11	13	20.0	1.0	6	[011004, 011002, 011000, 011005, 011003, 011006]
12	11	13	20.0	2.0	5	[011004, 011002, 011000, 011005, 011006]
12	11	13	26.0	2.0	4	[011004, 011002, 011000, 011006]
12	11	13	7.0	2.0	6	[011004, 011002, 011003, 011000, 011005, 011006]
12	11	13	7.0	2.0	5	[011004, 011002, 011003, 011000, 011006]
12	11	13	7.0	1.0	6	[011004, 011002, 011003, 011005, 011000, 011006]
12	11	13	7.0	1.0	5	[011004, 011002, 011003, 011005, 011006]
12	11	13	7.0	2.0	4	[011004, 011002, 011003, 011006]
12	11	13	20.0	2.0	6	[011004, 011002, 011005, 011000, 011003, 011006]
12	11	13	20.0	2.0	5	[011004, 011002, 011005, 011000, 011006]
12	11	13	22.0	1.0	6	[011004, 011002, 011005, 011003, 011000, 011006]
12	11	13	22.0	1.0	5	[011004, 011002, 011005, 011003, 011006]
12	11	13	21.0	2.0	4	[011004, 011002, 011005, 011006]
12	11	13	26.0	1.0	3	[011004, 011002, 011006]
12	11	13	6.0	2.0	6	[011004, 011003, 011000, 011002, 011005, 011006]
12	11	13	6.0	1.0	5	[011004, 011003, 011000, 011002, 011006]
12	11	13	6.0	1.0	6	[011004, 011003, 011000, 011005, 011002, 011006]
12	11	13	6.0	2.0	5	[011004, 011003, 011000, 011005, 011006]
12	11	13	6.0	2.0	4	[011004, 011003, 011000, 011006]
12	11	13	6.0	2.0	6	[011004, 011003, 011002, 011000, 011005, 011006]
12	11	13	6.0	2.0	5	[011004, 011003, 011002, 011000, 011006]
12	11	13	6.0	2.0	6	[011004, 011003, 011002, 011005, 011000, 011006]
12	11	13	6.0	2.0	5	[011004, 011003, 011002, 011005, 011006]
12	11	13	6.0	1.0	4	[011004, 011003, 011002, 011006]
12	11	13	6.0	1.0	6	[011004, 011003, 011005, 011000, 011002, 011006]
12	11	13	6.0	1.0	5	[011004, 011003, 011005, 011000, 011006]
12	11	13	6.0	1.0	6	[011004, 011003, 011005, 011002, 011000, 011006]
12	11	13	6.0	1.0	5	[011004, 011003, 011005, 011002, 011006]
12	11	13	6.0	1.0	4	[011004, 011003, 011005, 011006]
12	11	13	6.0	2.0	3	[011004, 011003, 011006]
0	12	2	24.0	3.0	3	[012002, 012000, 012004]
0	12	2	24.0	3.0	5	[012002, 012000, 012005, 012001, 012004]
0	12	2	24.0	2.0	6	[012002, 012000, 012005, 012001, 012006, 012004]
0	12	2	24.0	2.0	7	[012002, 012000, 012005, 012003, 012006, 012001, 012004]
0	12	2	24.0	2.0	6	[012002, 012000, 012005, 012003, 012006, 012004]
0	12	2	24.0	2.0	5	[012002, 012000, 012006, 012001, 012004]
0	12	2	24.0	2.0	7	[012002, 012000, 012006, 012003, 012005, 012001, 012004]
0	12	2	24.0	2.0	4	[012002, 012000, 012006, 012004]
0	12	2	23.0	2.0	5	[012002, 012003, 012005, 012000, 012004]
0	12	2	23.0	2.0	7	[012002, 012003, 012005, 012000, 012006, 012001, 012004]
0	12	2	23.0	2.0	6	[012002, 012003, 012005, 012000, 012006, 012004]
0	12	2	23.0	2.0	5	[012002, 012003, 012005, 012001, 012004]
0	12	2	23.0	2.0	7	[012002, 012003, 012005, 012001, 012006, 012000, 012004]
0	12	2	23.0	2.0	6	[012002, 012003, 012005, 012001, 012006, 012004]
0	12	2	23.0	2.0	5	[012002, 012003, 012006, 012000, 012004]
0	12	2	23.0	2.0	7	[012002, 012003, 012006, 012000, 012005, 012001, 012004]
0	12	2	23.0	2.0	5	[012002, 012003, 012006, 012001, 012004]
0	12	2	23.0	2.0	7	[012002, 012003, 012006, 012001, 012005, 012000, 012004]
0	12	2	23.0	2.0	4	[012002, 012003, 012006, 012004]
0	12	2	45.0	1.0	4	[012002, 012005, 012000, 012004]
0	12	2	36.0	1.0	6	[012002, 012005, 012000, 012006, 012001, 012004]
0	12	2	42.0	1.0	5	[012002, 012005, 012000, 012006, 012004]
0	12	2	36.0	1.0	4	[012002, 012005, 012001, 012004]
0	12	2	42.0	1.0	6	[012002, 012005, 012001, 012006, 012000, 012004]
0	12	2	49.0	1.0	5	[012002, 012005, 012001, 012006, 012004]
0	12	2	42.0	1.0	6	[012002, 012005, 012003, 012006, 012000, 012004]
0	12	2	36.0	1.0	6	[012002, 012005, 012003, 012006, 012001, 012004]
0	12	2	55.0	1.0	5	[012002, 012005, 012003, 012006, 012004]
0	12	11	24.0	2.0	7	[012002, 012000, 012004, 012001, 012005, 012003, 012006]
0	12	11	24.0	3.0	5	[012002, 012000, 012004, 012001, 012006]
0	12	11	24.0	2.0	4	[012002, 012000, 012004, 012006]
0	12	11	24.0	2.0	6	[012002, 012000, 012005, 012001, 012004, 012006]
0	12	11	24.0	3.0	5	[012002, 012000, 012005, 012001, 012006]
0	12	11	24.0	2.0	5	[012002, 012000, 012005, 012003, 012006]
0	12	11	24.0	2.0	3	[012002, 012000, 012006]
0	12	11	23.0	2.0	7	[012002, 012003, 012005, 012000, 012004, 012001, 012006]
0	12	11	23.0	2.0	6	[012002, 012003, 012005, 012000, 012004, 012006]
0	12	11	23.0	2.0	5	[012002, 012003, 012005, 012000, 012006]
0	12	11	23.0	2.0	7	[012002, 012003, 012005, 012001, 012004, 012000, 012006]
0	12	11	23.0	2.0	6	[012002, 012003, 012005, 012001, 012004, 012006]
0	12	11	23.0	2.0	5	[012002, 012003, 012005, 012001, 012006]
0	12	11	23.0	2.0	3	[012002, 012003, 012006]
0	12	11	36.0	1.0	6	[012002, 012005, 012000, 012004, 012001, 012006]
0	12	11	45.0	1.0	5	[012002, 012005, 012000, 012004, 012006]
0	12	11	42.0	1.0	4	[012002, 012005, 012000, 012006]
0	12	11	36.0	1.0	6	[012002, 012005, 012001, 012004, 012000, 012006]
0	12	11	36.0	1.0	5	[012002, 012005, 012001, 012004, 012006]
0	12	11	49.0	1.0	4	[012002, 012005, 012001, 012006]
0	12	11	55.0	1.0	4	[012002, 012005, 012003, 012006]
2	12	11	23.0	2.0	7	[012004, 012000, 012002, 012003, 012005, 012001, 012006]
2	12	11	23.0	2.0	5	[012004, 012000, 012002, 012003, 012006]
2	12	11	24.0	1.0	6	[012004, 012000, 012002, 012005, 012001, 012006]
2	12	11	24.0	1.0	6	[012004, 012000, 012002, 012005, 012003, 012006]
2	12	11	45.0	3.0	5	[012004, 012000, 012005, 012001, 012006]
2	12	11	23.0	1.0	6	[012004, 012000, 012005, 012002, 012003, 012006]
2	12	11	45.0	2.0	5	[012004, 012000, 012005, 012003, 012006]
2	12	11	42.0	2.0	3	[012004, 012000, 012006]
2	12	11	23.0	2.0	7	[012004, 012001, 012005, 012000, 012002, 012003, 012006]
2	12	11	36.0	2.0	5	[012004, 012001, 012005, 012000, 012006]
2	12	11	24.0	1.0	6	[012004, 012001, 012005, 012002, 012000, 012006]
2	12	11	23.0	1.0	6	[012004, 012001, 012005, 012002, 012003, 012006]
2	12	11	23.0	2.0	7	[012004, 012001, 012005, 012003, 012002, 012000, 012006]
2	12	11	36.0	2.0	5	[012004, 012001, 012005, 012003, 012006]
2	12	11	36.0	3.0	3	[012004, 012001, 012006]
2	12	11	71.0	2.0	2	[012004, 012006]
0	13	11	39.0	4.0	4	[013006, 013000, 013001, 013003]
0	13	11	39.0	1.0	6	[013006, 013000, 013001, 013004, 013005, 013003]
0	13	11	33.0	1.0	5	[013006, 013000, 013001, 013005, 013003]
0	13	11	20.0	1.0	3	[013006, 013000, 013003]
0	13	11	8.0	2.0	5	[013006, 013000, 013004, 013001, 013003]
0	13	11	8.0	1.0	6	[013006, 013000, 013004, 013001, 013005, 013003]
0	13	11	8.0	1.0	6	[013006, 013000, 013004, 013005, 013001, 013003]
0	13	11	8.0	1.0	5	[013006, 013000, 013004, 013005, 013003]
0	13	11	33.0	1.0	5	[013006, 013000, 013005, 013001, 013003]
0	13	11	39.0	1.0	4	[013006, 013000, 013005, 013003]
0	13	11	39.0	1.0	6	[013006, 013000, 013005, 013004, 013001, 013003]
0	13	11	8.0	1.0	6	[013006, 013002, 013004, 013000, 013001, 013003]
0	13	11	8.0	1.0	7	[013006, 013002, 013004, 013000, 013001, 013005, 013003]
0	13	11	8.0	1.0	5	[013006, 013002, 013004, 013000, 013003]
0	13	11	8.0	1.0	7	[013006, 013002, 013004, 013000, 013005, 013001, 013003]
0	13	11	8.0	1.0	6	[013006, 013002, 013004, 013000, 013005, 013003]
0	13	11	20.0	1.0	6	[013006, 013002, 013004, 013001, 013000, 013003]
0	13	11	53.0	1.0	7	[013006, 013002, 013004, 013001, 013000, 013005, 013003]
0	13	11	50.0	1.0	5	[013006, 013002, 013004, 013001, 013003]
0	13	11	20.0	1.0	7	[013006, 013002, 013004, 013001, 013005, 013000, 013003]
0	13	11	33.0	1.0	6	[013006, 013002, 013004, 013001, 013005, 013003]
0	13	11	50.0	1.0	7	[013006, 013002, 013004, 013005, 013000, 013001, 013003]
0	13	11	20.0	1.0	6	[013006, 013002, 013004, 013005, 013000, 013003]
0	13	11	20.0	1.0	7	[013006, 013002, 013004, 013005, 013001, 013000, 013003]
0	13	11	33.0	1.0	6	[013006, 013002, 013004, 013005, 013001, 013003]
0	13	11	53.0	1.0	5	[013006, 013002, 013004, 013005, 013003]
0	13	11	68.0	1.0	2	[013006, 013003]
0	13	11	8.0	1.0	5	[013006, 013004, 013000, 013001, 013003]
0	13	11	8.0	1.0	6	[013006, 013004, 013000, 013001, 013005, 013003]
0	13	11	8.0	1.0	4	[013006, 013004, 013000, 013003]
0	13	11	8.0	1.0	6	[013006, 013004, 013000, 013005, 013001, 013003]
0	13	11	8.0	1.0	5	[013006, 013004, 013000, 013005, 013003]
0	13	11	20.0	1.0	5	[013006, 013004, 013001, 013000, 013003]
0	13	11	47.0	1.0	6	[013006, 013004, 013001, 013000, 013005, 013003]
0	13	11	47.0	1.0	4	[013006, 013004, 013001, 013003]
0	13	11	20.0	1.0	6	[013006, 013004, 013001, 013005, 013000, 013003]
0	13	11	33.0	1.0	5	[013006, 013004, 013001, 013005, 013003]
0	13	11	47.0	1.0	6	[013006, 013004, 013005, 013000, 013001, 013003]
0	13	11	20.0	1.0	5	[013006, 013004, 013005, 013000, 013003]
0	13	11	20.0	1.0	6	[013006, 013004, 013005, 013001, 013000, 013003]
0	13	11	33.0	1.0	5	[013006, 013004, 013005, 013001, 013003]
0	13	11	47.0	1.0	4	[013006, 013004, 013005, 013003]
